MANDT	KUNNR	LAND1	NAME1	NAME2	NAME3	NAME4	SORTL	ORT01	PSTLZ	REGIO	STRAS	PFACH	PSTL2	ADRNR	KTOKD	XCPDK	LOEVM	SPERR	KNRZA	KONZS	SPRAS	ERDAT	ERNAM	TELF1	STCD1	STCD2	STCEG
100	0000101963	DE	Buchenfels Systemtechnik SE				BUCHENFELS	Köln	50667	NW	Kirschweg 62			0500001295	DEBI						D	20240212	SAPUSER3	0511 8337400	388/496/22850		DE582615725
100	0000101964	DE	Nordheim Pumpen AG				NORDHEIM	Gießen	35390	HE	Brunnengasse 61			0500001296	DEBI						D	20230607	SAPUSER2	0935 6037588	595/426/71096		DE131137841
100	0000101966	DE	Hochsee Fördertechnik GmbH & Co. KG				HOCHSEE	Minden	32423	NW	Hafenring 123a			0500001297	DEBI						D	20220409	SAPUSER1	0497 318877	971/810/12573		DE426719042
100	0000101968	DE	Langbach Schweißtechnik GmbH				LANGBACH	Iserlohn	58636	NW	Quellenweg 141a			0500001298	DEBI						D	20221110	SAPUSER5	0674 6163930	312/146/42349		DE720827823
100	0000101969	FR	Kastanienberg Hydraulik S.A.				KASTANIENB	Marseille	13001		Gartengasse 169b			0500001299	DEBI						F	20211114	SAPUSER3	0774 692516			FR69087245488
100	0000101970	US	Eichgrund Pumpen Corp.				EICHGRUND	Houston	77002	TX	Wiesenstraße 171a			0500001300	DEBI						E	20240117	SAPUSER3	0677 7604913			
100	0000101971	AT	Altheim Bedachungen AG				ALTHEIM	Graz	8010		Eichenweg 14			0500001301	DEBI						D	20211210	SAPUSER1	0324 1797484			ATU47804720
100	0000101972	IT	Weißdorf Oberflächentechnik S.p.A.				WEISSDORF	Firenze	50122		Postallee 99			0500001302	DEBI						I	20190425	SAPUSER1	0865 829337			IT76619349928
100	0000101973	DE	Kleinfurt Stahlbau GmbH				KLEINFURT	Dortmund	44135	NW	Raiffeisendamm 158			0500001303	DEBI						D	20190920	SAPUSER2	0355 2974798	364/192/98302		DE997016256
100	0000101974	CH	Eichsee Anlagenbau GmbH				EICHSEE	Sankt Gallen	9000		Schulallee 62a			0500001304	DEBI						D	20231023	SAPUSER3	0360 9489564			CHE253049015MWST
100	0000101975	DE	Fichtenfeld Formenbau SE				FICHTENFEL	Eckernförde	24340	SH	Heidestraße 67			0500001305	DEBI						D	20190705	SAPUSER4	0322 2132654	132/402/58080		DE614851507
100	0000101976	NL	Buchenau Schleiftechnik B.V.				BUCHENAU	Rotterdam	3011 AD		Gartenring 7			0500001306	DEBI						E	20230930	SAPUSER3	0929 9684801			NL804243214B85
100	0000101977	DE	Lärchenried Werkzeugbau KG				LÄRCHENRIE	Freising	85354	BY	Ulmenplatz 195a			0500001307	DEBI						D	20220328	SAPUSER2	0581 3939039	137/142/13694		DE578362373
100	0000101978	DE	Waldhof Pumpen KG				WALDHOF	Potsdam	14467	BB	Fasanenweg 22			0500001308	KUNA	X					D	20200617	SAPUSER4	0724 4843234	147/701/48924		DE976238670
100	0000101980	DE	Neuried Aufzugstechnik e.K.				NEURIED	Langenfeld	40764	NW	Nelkenstraße 46			0500001309	DEBI						D	20201225	SAPUSER3	0267 1268336	717/635/80314		DE857059581
100	0000101981	DE	Lärchenmark Hydraulik GmbH				LÄRCHENMAR	Bergisch Gladbach	51465	NW	Rosengasse 13a			0500001310	DEBI						D	20240414	SAPUSER3	0557 1955682	671/697/40063		DE372419680
100	0000101983	DE	Kastanienhof Stahlbau AG				KASTANIENH	Heide	25746	SH	Fasanenweg 126			0500001311	DEBI						D	20210426	SAPUSER3	0338 5152846	336/374/75145		DE624518123
100	0000101985	DE	Weidengrund Armaturen GmbH & Co. KG				WEIDENGRUN	Speyer	67346	RP	Tannenplatz 143a			0500001312	DEBI						D	20230304	SAPUSER4	0383 1980232	640/942/90101		DE636009388
100	0000101986	DE	Langmark Metallbau GmbH				LANGMARK	Eckernförde	24340	SH	Nussbaumallee 17			0500001313	DEBI						D	20190314	SAPUSER3	0509 1263006	863/904/19993		DE662310084
100	0000101987	DE	Steinstein Chemie KGaA				STEINSTEIN	Lübeck	23552	SH	Lerchenstraße 59			0500001314	DEBI						D	20220424	SAPUSER1	0959 7316206	855/516/76933		DE937435724
100	0000101988	DE	Fichtenried Industrieservice OHG				FICHTENRIE	Amberg	92224	BY	Lindenstraße 116a	72712	92224	0500001315	DEBI						D	20230902	SAPUSER1	0734 7585229	182/850/86161		DE991081900
100	0000101989	PL	Ahornsee Verpackungen S.A.				AHORNSEE	Katowice	40-001		Hafenplatz 153			0500001316	DEBI						E	20230225	SAPUSER5	0749 220657			PL7031050156
100	0000101990	DE	Fichtenberg Kunststofftechnik e.K.				FICHTENBER	Hanau	63450	HE	Marktgasse 194			0500001317	DEBI						D	20230616	SAPUSER4	0333 8513286	609/821/64824		DE384813662
100	0000101991	DE	Talberg Präzisionsteile GmbH				TALBERG	Kempten	87435	BY	Wiesenring 113			0500001318	DEBI						D	20220820	SAPUSER2	0627 9206381	674/581/84181		DE611524631
100	0000101992	PL	Weißsee Antriebstechnik S.A.				WEISSSEE	Wroclaw	50-001		Hafengasse 62	36734	50-001	0500001319	DEBI						E	20190903	SAPUSER1	0772 8550891			PL4255742280
100	0000101993	DE	Buchenhof Stahlbau e.K.				BUCHENHOF	Hamm	59065	NW	Fasanendamm 133a			0500001320	DEBI						D	20191208	SAPUSER3	0257 6700950	956/858/42429		DE619498017
100	0000101994	DE	Feldau Baustoffe SE				FELDAU	Neubrandenburg	17033	MV	Haselweg 110a	27548	17033	0500001321	DEBI						D	20230318	SAPUSER5	0804 3371288	780/474/48742		DE940543326
100	0000101995	US	Bergbrück Lebensmittel Corp.				BERGBRÜCK	Detroit	48226	MI	Pappelstraße 177a			0500001322	DEBI						E	20231020	SAPUSER5	0854 7155111			
100	0000101996	DE	Erlenfeld Behälterbau GmbH & Co. KG				ERLENFELD	Hanau	63450	HE	Industriegasse 96			0500001323	DEBI						D	20240306	SAPUSER5	0982 7683468	417/352/39851		DE755715843
100	0000101997	DE	Langtal Speditionen KGaA				LANGTAL	Fulda	36037	HE	Marktdamm 42	60721	36037	0500001324	DEBI						D	20191129	SAPUSER1	0645 294207	195/943/45282		DE769252340
100	0000101998	DE	Ahornheim Oberflächentechnik e.K.				AHORNHEIM	Ratingen	40878	NW	Kirschstraße 143			0500001325	DEBI						D	20210127	SAPUSER2	0601 6437761	512/616/33377		DE535247302
100	0000101999	DE	Rheinried Systemtechnik OHG				RHEINRIED	Meerbusch	40667	NW	Industrieplatz 85a			0500001326	DEBI						D	20220902	SAPUSER4	0657 6669414	889/281/92212		DE684409861
100	0000102000	DE	Brandbach Speditionen GmbH				BRANDBACH	Worms	67547	RP	Kirschallee 92a			0500001327	DEBI						D	20191126	SAPUSER2	0217 9051466	600/701/57456		DE668499699
100	0000102002	IT	Dornburg Pumpen S.r.l.				DORNBURG	Torino	10121		Lindengasse 88			0500001328	DEBI						I	20220806	SAPUSER5	0917 1931989			IT31728230246
100	0000102004	AT	Rheinbach Oberflächentechnik KG				RHEINBACH	Innsbruck	6020		Gartenstraße 149			0500001329	DEBI						D	20230322	SAPUSER1	0521 8066595			ATU56662667
100	0000102005	DE	Steinheim Textilien UG (haftungsbeschränkt)				STEINHEIM	Göttingen	37073	NI	Ahorngasse 82			0500001330	DEBI						D	20210901	SAPUSER2	0471 7793421	189/842/69534		DE504936444
100	0000102006	NL	Bergstein Behälterbau B.V.				BERGSTEIN	Amsterdam	1012 AB		Haseldamm 169a			0500001331	DEBI						E	20190902	SAPUSER3	0396 4431835			NL822872858B32
100	0000102010	DE	Reintal Druckguss GmbH & Co. KG				REINTAL	Zwickau	08056	SN	Ahornweg 158			0500001332	DEBI						D	20210630	SAPUSER4	0442 5743026	950/864/73919		DE824305608
100	0000102012	DE	Mühlau Papier GmbH & Co. KG				MÜHLAU	Emden	26721	NI	Raiffeisenweg 77b			0500001333	DEBI						D	20240721	SAPUSER1	0539 879396	252/859/33763		DE216275484
100	0000102016	DE	Nordried Messtechnik AG				NORDRIED	Braunschweig	38100	NI	Mühlenweg 199			0500001334	DEBI						D	20220306	SAPUSER2	0299 4114494	352/600/28738		DE500175520
100	0000102017	DE	Bergfurt Oberflächentechnik GmbH & Co. KG				BERGFURT	Viersen	41747	NW	Schulring 97			0500001335	DEBI						D	20220923	SAPUSER2	0274 3428559	161/518/83289		DE952365390
100	0000102020	DE	Erlenmark Hydraulik GmbH & Co. KG				ERLENMARK	Regensburg	93047	BY	Ahorngasse 3b			0500001336	DEBI						D	20220204	SAPUSER1	0244 9020638	521/197/91046		DE695904049
100	0000102021	DE	Langbach Textilien GmbH & Co. KG				LANGBACH	Itzehoe	25524	SH	Postplatz 145			0500001337	DEBI						D	20231113	SAPUSER4	0305 8214755	886/428/62757		DE997890467
100	0000102023	DE	Südbrück Recycling eG				SÜDBRÜCK	Pirna	01796	SN	Haselring 193			0500001338	DEBI						D	20220417	SAPUSER4	0869 2964442	856/730/54397		DE401482464
100	0000102025	DE	Espenried Haustechnik KGaA				ESPENRIED	Frankfurt am Main	60311	HE	Wiesenallee 77			0500001339	DEBI						D	20210313	SAPUSER3	0235 3990164	692/139/15843		DE131168364
100	0000102026	DE	Erlenberg Lagertechnik GmbH				ERLENBERG	Merseburg	06217	ST	Lerchenstraße 152			0500001340	DEBI						D	20230221	SAPUSER1	0282 4479285	332/599/22095		DE822839833
100	0000102027	DE	Grüntal Systemtechnik OHG				GRÜNTAL	Görlitz	02826	SN	Industrieweg 29			0500001341	DEBI						D	20190206	SAPUSER3	0531 877871	419/325/42435		DE916123301
100	0000102029	AT	Reinmark Haustechnik AG				REINMARK	Graz	8010		Birkenstraße 187			0500001342	DEBI						D	20211006	SAPUSER1	0833 8014243			ATU16434276
100	0000102032	CH	Sandgrund Möbelwerke AG				SANDGRUND	Bern	3011		Lerchenstraße 149			0500001343	DEBI						D	20220515	SAPUSER3	0951 155671			CHE680326051MWST
100	0000102033	DE	Gründorf Aufzugstechnik GmbH				GRÜNDORF	Mülheim an der Ruhr	45468	NW	Rosenweg 6			0500001344	DEBI						D	20210120	SAPUSER4	0553 7057424	224/761/57752		DE373385623
100	0000102034	DE	Talburg Oberflächentechnik GmbH				TALBURG	Langenfeld	40764	NW	Hafenplatz 131			0500001345	DEBI						D	20240710	SAPUSER1	0424 1668202	241/119/79921		DE892315756
100	0000102035	DE	Haselsee Textilien SE				HASELSEE	Offenburg	77652	BW	Eichendamm 4a			0500001346	DEBI						D	20190624	SAPUSER4	0728 4970372	947/315/84896		DE447116407
100	0000102036	DE	Neumark Dichtungstechnik GmbH				NEUMARK	Meißen	01662	SN	Lindenring 181a			0500001347	KUNA	X					D	20230419	SAPUSER2	0314 6535495	995/913/87210		DE962472539
100	0000102038	DE	Südgrund Fördertechnik AG				SÜDGRUND	Görlitz	02826	SN	Zeppelinallee 143a			0500001348	DEBI						D	20220701	SAPUSER4	0481 5366265	205/437/33313		DE419469848
100	0000102039	DE	Waldberg Schleiftechnik KG				WALDBERG	Kaufbeuren	87600	BY	Quellenstraße 198			0500001349	DEBI						D	20200313	SAPUSER3	0998 7690974	696/567/55321		DE813962415
100	0000102041	DE	Erlenbach Behälterbau KGaA				ERLENBACH	Bamberg	96047	BY	Lindenweg 133a			0500001350	DEBI						D	20230125	SAPUSER1	0230 9149081	329/765/47205		DE991748030
100	0000102044	DE	Erlenmark Möbelwerke GmbH				ERLENMARK	Lingen	49808	NI	Birkenstraße 150a			0500001351	DEBI						D	20200306	SAPUSER3	0555 8315754	779/153/21359		DE364450884
100	0000102045	IT	Rotberg Metallbau S.p.A.				ROTBERG	Milano	20121		Birkenstraße 1			0500001352	DEBI						I	20220114	SAPUSER3	0793 5647363			IT91450861619
100	0000102046	DE	Südhaus Logistik GmbH				SÜDHAUS	Saarbrücken	66111	SL	Lindenplatz 54			0500001353	DEBI						D	20240728	SAPUSER3	0603 2447298	967/301/88531		DE310163848
100	0000102047	DE	Rheinried Aufzugstechnik GmbH & Co. KG				RHEINRIED	Duisburg	47051	NW	Pappelplatz 149			0500001354	DEBI						D	20190913	SAPUSER4	0658 9909898	868/706/43568		DE346181266
100	0000102048	DE	Espenfurt Papier UG (haftungsbeschränkt)				ESPENFURT	Speyer	67346	RP	Tannengasse 44a			0500001355	KUNA	X					D	20220715	SAPUSER1	0788 4534247	995/227/99800		DE774301583
100	0000102051	DE	Fichtendorf Papier GmbH				FICHTENDOR	Remscheid	42853	NW	Bahnhofallee 135a			0500001356	DEBI						D	20230102	SAPUSER3	0740 8014766	213/592/25109		DE644784431
100	0000102052	NL	Lärchensee Formenbau N.V.				LÄRCHENSEE	Almere	1315 HR		Nelkendamm 17			0500001357	DEBI						E	20240104	SAPUSER4	0689 3830313			NL905038364B58
100	0000102053	DE	Zederau Antriebstechnik e.K.				ZEDERAU	Passau	94032	BY	Ulmendamm 31			0500001358	DEBI						D	20190110	SAPUSER5	0718 1188489	434/950/46366		DE759066002
100	0000102054	DE	Ahornheim Metallbau e.K.				AHORNHEIM	Bochum	44787	NW	Lerchenplatz 135b			0500001359	DEBI						D	20220521	SAPUSER4	0304 3659468	959/247/34554		DE852250752
100	0000102057	DE	Steinheim Stahlbau UG (haftungsbeschränkt)				STEINHEIM	Chemnitz	09111	SN	Schulstraße 172			0500001360	DEBI						D	20240202	SAPUSER2	0971 6484549	259/428/87082		DE928908079
100	0000102058	PL	Falkenfels Bauelemente S.A.				FALKENFELS	Krakow	30-001		Bahnhofdamm 91			0500001361	DEBI						E	20211022	SAPUSER2	0984 2718260			PL1454749579
100	0000102062	DE	Erlenstein Speditionen GmbH				ERLENSTEIN	Hameln	31785	NI	Bahnhofplatz 22a			0500001362	DEBI						D	20200731	SAPUSER2	0500 8207999	413/543/94557		DE679675406
100	0000102065	DE	Rottal Getränke AG				ROTTAL	Karlsruhe	76133	BW	Ahornring 137			0500001363	DEBI						D	20190527	SAPUSER4	0466 9082504	700/461/39843		DE229032749
100	0000102066	NL	Weißhof Druckguss N.V.				WEISSHOF	Utrecht	3511 LX		Raiffeisenplatz 153			0500001364	DEBI						E	20220530	SAPUSER2	0224 1407028			NL766838695B26
100	0000102067	DE	Waldburg Bauelemente UG (haftungsbeschränkt)				WALDBURG	Dessau-Roßlau	06844	ST	Tannengasse 20			0500001365	DEBI						D	20191015	SAPUSER2	0357 5896889	504/912/30504		DE817132830
100	0000102068	DE	Espenfels Pumpen OHG				ESPENFELS	Kiel	24103	SH	Feldweg 71			0500001366	KUNA	X					D	20230907	SAPUSER5	0269 5048409	991/380/59293		DE612275636
100	0000102069	DE	Haselbrück Bedachungen GmbH & Co. KG				HASELBRÜCK	München	80331	BY	Brunnendamm 53			0500001367	KUNA	X					D	20230507	SAPUSER1	0588 8199823	455/882/30997		DE343367331
100	0000102070	DE	Zedersee Elektrotechnik GmbH & Co. KG				ZEDERSEE	Itzehoe	25524	SH	Tannenstraße 5			0500001368	KUNA	X					D	20201101	SAPUSER1	0365 4156026	884/140/18391		DE874634331
100	0000102072	DE	Ulmenau Bauelemente GmbH				ULMENAU	Bonn	53111	NW	Marktplatz 55b			0500001369	DEBI						D	20211014	SAPUSER4	0521 3192824	749/493/51855		DE572588654
100	0000102073	US	Hartsee Druckguss LLC				HARTSEE	Houston	77002	TX	Lerchengasse 56b			0500001370	DEBI						E	20210903	SAPUSER3	0461 7646582			
100	0000102075	US	Feldau Stahlbau Inc.				FELDAU	Atlanta	30303	GA	Schulallee 94	21084	30303	0500001371	DEBI						E	20211019	SAPUSER4	0810 2217494			
100	0000102076	PL	Birkenfurt Textilien Sp. z o.o.				BIRKENFURT	Szczecin	70-001		Industrieweg 121			0500001372	DEBI						E	20230522	SAPUSER3	0751 3739553			PL8412616731
100	0000102079	DE	Dornried Haustechnik AG				DORNRIED	Siegen	57072	NW	Pappelplatz 167b			0500001373	DEBI						D	20210112	SAPUSER1	0933 994406	925/538/21885		DE437717719
100	0000102080	DE	Bergtal Umformtechnik GmbH				BERGTAL	Germering	82110	BY	Kirschdamm 78			0500001374	DEBI						D	20190327	SAPUSER5	0840 9942519	152/665/87461		DE364011759
100	0000102081	NL	Weidenweg Verpackungen B.V.				WEIDENWEG	Groningen	9711 LM		Schulgasse 29			0500001375	DEBI						E	20220425	SAPUSER2	0235 6806065			NL678621167B00
100	0000102082	DE	Kastanienhaus Armaturen KGaA				KASTANIENH	Halle	06108	ST	Wiesenstraße 2			0500001376	DEBI						D	20231117	SAPUSER2	0358 3973120	660/103/82987		DE918389193
100	0000102083	DE	Holunderfurt Armaturen OHG				HOLUNDERFU	Bergheim	50126	NW	Feldring 5			0500001377	KUNA	X					D	20230220	SAPUSER5	0478 7541561	715/467/78727		DE440075827
100	0000102084	DE	Haselstein Formenbau GmbH				HASELSTEIN	Güstrow	18273	MV	Eichenring 73			0500001378	DEBI						D	20220121	SAPUSER2	0519 6332105	368/774/28997		DE667619915
100	0000102085	DE	Holunderweg Dichtungstechnik e.K.				HOLUNDERWE	Oberhausen	46045	NW	Schulgasse 92			0500001379	DEBI						D	20221124	SAPUSER5	0594 8781567	264/439/80732		DE444133556
100	0000102086	DE	Langsee Hydraulik KGaA				LANGSEE	Fulda	36037	HE	Industrieweg 32a			0500001380	DEBI						D	20200828	SAPUSER4	0832 6557461	185/978/35169		DE572110808
100	0000102087	DE	Sandmark Recycling GmbH & Co. KG				SANDMARK	Schweinfurt	97421	BY	Ulmenplatz 28b			0500001381	DEBI						D	20190418	SAPUSER4	0200 6426169	643/308/39585		DE707410675
100	0000102088	DE	Weidenwald Werkzeugbau e.K.				WEIDENWALD	Hof	95028	BY	Ulmenstraße 11			0500001382	KUNA	X					D	20210507	SAPUSER5	0448 4622891	218/441/76413		DE859406562
100	0000102089	NL	Kastanienstein Logistik B.V.				KASTANIENS	Den Haag	2511 CV		Industrieplatz 161			0500001383	DEBI						E	20200711	SAPUSER5	0596 515181			NL441904063B78
100	0000102090	NL	Kleinfeld Speditionen B.V.				KLEINFELD	Eindhoven	5611 AZ		Mühlenweg 126			0500001384	DEBI						E	20240712	SAPUSER1	0327 6083490			NL045439914B95
100	0000102091	DE	Steinhaus Behälterbau KG				STEINHAUS	Weiden	92637	BY	Mühlendamm 179			0500001385	DEBI						D	20190919	SAPUSER5	0813 3673565	636/423/31869		DE539288573
100	0000102092	AT	Feldsee Messtechnik AG				FELDSEE	Salzburg	5020		Industrieplatz 125			0500001386	DEBI						D	20230913	SAPUSER1	0669 9439608			ATU76040040
100	0000102093	DE	Neufels Lagertechnik GmbH & Co. KG				NEUFELS	Mülheim an der Ruhr	45468	NW	Bahnhofstraße 173			0500001387	DEBI						D	20220930	SAPUSER1	0505 7507348	735/179/68776		DE188438208
100	0000102094	DE	Buchenhof Werkzeugbau AG				BUCHENHOF	Karlsruhe	76133	BW	Sonnenstraße 63a			0500001388	DEBI						D	20190306	SAPUSER1	0355 2053470	155/254/48131		DE631554693
100	0000102095	FR	Westheim Druckguss S.A.				WESTHEIM	Nantes	44000		Wiesenstraße 105			0500001389	DEBI						F	20201007	SAPUSER2	0643 551350			FR14887217926
100	0000102096	FR	Altried Haustechnik S.A.R.L.				ALTRIED	Nantes	44000		Erlengasse 75			0500001390	DEBI						F	20210511	SAPUSER2	0513 1408865			FR96018661367
100	0000102098	DE	Erlenhaus Sanitärtechnik AG				ERLENHAUS	Mönchengladbach	41061	NW	Erlenstraße 126	78987	41061	0500001391	DEBI						D	20230710	SAPUSER1	0560 3905371	506/589/35949		DE322203217
100	0000102099	DE	Kastanienheim Haustechnik eG				KASTANIENH	Itzehoe	25524	SH	Gartendamm 57b			0500001392	DEBI						D	20220416	SAPUSER2	0368 3039999	261/230/18961		DE206018851
100	0000102100	DE	Westdorf Systemtechnik GmbH				WESTDORF	Aachen	52062	NW	Lerchenallee 117			0500001393	DEBI						D	20230828	SAPUSER2	0831 8770556	248/911/65027		DE577877179
100	0000102102	AT	Lindenfels Anlagenbau KG				LINDENFELS	Innsbruck	6020		Lerchenplatz 191			0500001394	DEBI						D	20190622	SAPUSER5	0201 8612912			ATU46950051
100	0000102104	NL	Holundergrund Logistik N.V.				HOLUNDERGR	Almere	1315 HR		Lindenplatz 90			0500001395	DEBI						E	20191024	SAPUSER5	0620 3410575			NL595088746B26
100	0000102105	DE	Talau Umformtechnik OHG				TALAU	Rheine	48431	NW	Wiesenplatz 125b			0500001396	DEBI						D	20191127	SAPUSER4	0859 1202382	312/432/94698		DE450965140
100	0000102106	IT	Weißsee Bedachungen S.p.A.				WEISSSEE	Milano	20121		Industriegasse 50b			0500001397	DEBI						I	20220218	SAPUSER2	0981 4437111			IT60925615980
100	0000102107	DE	Sandstein Werkzeugbau GmbH				SANDSTEIN	Jena	07743	TH	Burgdamm 123b			0500001398	DEBI						D	20210503	SAPUSER1	0879 9332654	550/742/64275		DE554834071
100	0000102110	DE	Grüntal Textilien GmbH				GRÜNTAL	Bottrop	46236	NW	Ahorndamm 189			0500001399	DEBI						D	20191016	SAPUSER4	0996 200481	316/528/49546		DE859549801
100	0000102112	AT	Kiefernfurt Lebensmittel GmbH				KIEFERNFUR	Villach	9500		Gartendamm 188			0500001400	DEBI						D	20240509	SAPUSER4	0350 2622005			ATU25052401
100	0000102113	NL	Mühlberg Werkzeugbau B.V.				MÜHLBERG	Nijmegen	6511 AB		Wiesenplatz 112a			0500001401	DEBI						E	20240204	SAPUSER3	0972 9781001			NL776245439B49
100	0000102114	DE	Lärchenfeld Formenbau GmbH				LÄRCHENFEL	Kaufbeuren	87600	BY	Haselallee 155b			0500001402	DEBI						D	20221016	SAPUSER1	0796 6751293	200/937/71566		DE401356590
100	0000102118	NL	Kleinhaus Möbelwerke N.V.				KLEINHAUS	Nijmegen	6511 AB		Marktallee 55a			0500001403	DEBI						E	20191107	SAPUSER4	0205 575488			NL349746744B22
100	0000102119	DE	Ahornfurt Maschinenbau KG				AHORNFURT	Deggendorf	94469	BY	Lindenstraße 107			0500001404	DEBI						D	20201209	SAPUSER2	0390 4003128	153/931/55958		DE430469360
100	0000102120	DE	Ulmenberg Bedachungen e.K.				ULMENBERG	Quedlinburg	06484	ST	Gartenplatz 12			0500001405	KUNA	X					D	20190224	SAPUSER4	0578 9356746	661/547/83175		DE264277923
100	0000102121	DE	Südstein Präzisionsteile GmbH				SÜDSTEIN	Bocholt	46395	NW	Ahornplatz 87			0500001406	DEBI						D	20190909	SAPUSER2	0819 2555202	606/190/42608		DE555511092
100	0000102122	DE	Waldweg Industrieservice GmbH & Co. KG				WALDWEG	Aurich	26603	NI	Industrieplatz 120			0500001407	DEBI						D	20240423	SAPUSER2	0430 7854261	301/948/26852		DE756359642
100	0000102125	DE	Rotheim Zerspanung OHG				ROTHEIM	Braunschweig	38100	NI	Quellenallee 69			0500001408	DEBI						D	20210426	SAPUSER5	0764 9029385	880/314/36437		DE133191383
100	0000102126	DE	Kleinfels Aufzugstechnik UG (haftungsbeschränkt)				KLEINFELS	Elmshorn	25335	SH	Birkenring 168a			0500001409	DEBI						D	20210914	SAPUSER5	0843 5793569	329/769/39307		DE883325448
100	0000102127	DE	Lindenbach Werkzeugbau AG				LINDENBACH	Straubing	94315	BY	Bahnhofstraße 137			0500001410	KUNA	X					D	20230623	SAPUSER1	0807 8243971	595/142/49457		DE440662717
100	0000102128	AT	Haselweg Fahrzeugteile KG				HASELWEG	Wien	1010		Ahorngasse 167a			0500001411	DEBI						D	20210529	SAPUSER3	0928 4660477			ATU22502974
100	0000102129	DE	Kleinberg Oberflächentechnik GmbH				KLEINBERG	Viersen	41747	NW	Marktdamm 167			0500001412	DEBI						D	20231102	SAPUSER5	0691 5586510	565/472/29895		DE392863645
100	0000102132	DE	Feldtal Anlagenbau GmbH				FELDTAL	Vechta	49377	NI	Sonnenstraße 67b	14662	49377	0500001413	DEBI						D	20210622	SAPUSER4	0427 7182035	229/950/37180		DE906675441
100	0000102133	NL	Lärchenhaus Recycling N.V.				LÄRCHENHAU	Tilburg	5038 EA		Erlenallee 163b			0500001414	DEBI						E	20200531	SAPUSER1	0881 1488966			NL321913250B85
100	0000102134	DE	Talfeld Logistik GmbH				TALFELD	Stade	21682	NI	Marktring 180b			0500001415	DEBI						D	20230122	SAPUSER2	0600 823786	720/140/94396		DE857529199
100	0000102135	DE	Osttal Präzisionsteile GmbH				OSTTAL	Kiel	24103	SH	Lerchendamm 20			0500001416	DEBI						D	20211020	SAPUSER1	0460 9670349	155/813/12908		DE428372528
100	0000102136	DE	Ostau Dichtungstechnik AG				OSTAU	Villingen-Schwenningen	78050	BW	Eichenplatz 181			0500001417	DEBI						D	20201230	SAPUSER1	0987 5011811	705/402/71458		DE463150452
