MANDT	KUNNR	BUKRS	AKONT	ZTERM	MAHNA	SPERR	LOEVM	ZWELS	ZAHLS	KNRZB	TOGRU	ZUAWA	ERDAT	ERNAM
100	0000102933	1000	0000140000	ZB03	0001			E				001	20221118	SAPUSER5
100	0000102936	1000	0000140000	ZB03	0001			E				001	20211030	SAPUSER2
100	0000102938	1000	0000140000	ZB03	0001			E				001	20210124	SAPUSER4
100	0000102939	1000	0000140000	ZB00	0001			E				001	20230227	SAPUSER2
100	0000102940	1000	0000140000	ZB03	0001							001	20230608	SAPUSER4
100	0000102941	1000	0000140000	ZB01	0001			E				001	20210527	SAPUSER5
100	0000102942	1000	0000140000	ZB03	0001			E				001	20200521	SAPUSER2
100	0000102943	1000	0000140000	ZB00	0001			E				001	20210827	SAPUSER1
100	0000102944	1000	0000140000	ZB04	0001			E				001	20220707	SAPUSER4
100	0000102947	1000	0000140000	ZB03	0001							001	20210114	SAPUSER5
100	0000102948	1000	0000140000	ZB00	0001			E				001	20240109	SAPUSER3
100	0000102948	2000	0000140000	ZB03	0001			E				001	20240109	SAPUSER3
100	0000102949	1000	0000140000	ZB01	0001							001	20200218	SAPUSER1
100	0000102950	1000	0000140000	ZB03	0001			E				001	20240512	SAPUSER1
100	0000102951	1000	0000140000	ZB04	0001							001	20190104	SAPUSER1
100	0000102953	1000	0000140000	ZB03	0001			E				001	20240729	SAPUSER4
100	0000102954	1000	0000140000	ZB03	0001			E				001	20200904	SAPUSER1
100	0000102955	2000	0000140000	ZB03	0001			E				001	20190205	SAPUSER2
100	0000102956	1000	0000140000	ZB04	0001			E				001	20220718	SAPUSER1
100	0000102956	2000	0000140000	ZB01	0001			E				001	20220718	SAPUSER1
100	0000102957	1000	0000140000	ZB03	0001			E				001	20240410	SAPUSER3
100	0000102959	1000	0000140000	ZB02	0001							001	20240508	SAPUSER5
100	0000102960	1000	0000140000	ZB01	0001			E				001	20230826	SAPUSER3
100	0000102961	1000	0000140000	ZB02	0001							001	20240613	SAPUSER1
100	0000102962	1000	0000140000	ZB03	0001			E				001	20221216	SAPUSER3
100	0000102964	1000	0000140000	ZB00	0001			E				001	20210411	SAPUSER5
100	0000102964	2000	0000140000	ZB04	0001			E				001	20210411	SAPUSER5
100	0000102965	2000	0000140000	ZB03	0001							001	20210817	SAPUSER2
100	0000102966	2000	0000140000	ZB03	0001			E				001	20190220	SAPUSER2
100	0000102967	1000	0000140000	ZB03	0001			E				001	20220526	SAPUSER3
100	0000102969	2000	0000140000	ZB02	0001							001	20201005	SAPUSER4
100	0000102970	1000	0000140000	ZB03	0001							001	20231213	SAPUSER4
100	0000102971	1000	0000140000	ZB02	0001			E				001	20240819	SAPUSER4
100	0000102972	1000	0000140000	ZB01	0001			E				001	20210813	SAPUSER2
100	0000102974	1000	0000140000	ZB03	0001			E				001	20191031	SAPUSER4
100	0000102975	1000	0000140000	ZB03	0001			E				001	20231018	SAPUSER3
100	0000102977	2000	0000140000	ZB04	0001			E				001	20200916	SAPUSER2
100	0000102978	1000	0000140000	ZB01	0001			E				001	20200303	SAPUSER2
100	0000102981	1000	0000140000	ZB02	0001							001	20210415	SAPUSER5
100	0000102982	1000	0000140000	ZB04	0001			E				001	20230411	SAPUSER3
100	0000102984	2000	0000140000	ZB03	0001			E				001	20211022	SAPUSER5
100	0000102985	1000	0000140000	ZB04	0001			E				001	20191115	SAPUSER4
100	0000102985	2000	0000140000	ZB03	0001			E				001	20191115	SAPUSER4
100	0000102987	2000	0000140000	ZB03	0001			E				001	20210323	SAPUSER2
100	0000102989	1000	0000140000	ZB02	0001			E				001	20210902	SAPUSER2
100	0000102990	1000	0000140000	ZB03	0001			E				001	20230624	SAPUSER1
100	0000102991	1000	0000140000	ZB03	0001			E				001	20210530	SAPUSER2
100	0000102993	1000	0000140000	ZB00	0001			E				001	20210309	SAPUSER4
100	0000102994	1000	0000140000	ZB02	0001							001	20200609	SAPUSER4
100	0000102995	1000	0000140000	ZB03	0001			E				001	20220403	SAPUSER1
100	0000102995	2000	0000140000	ZB03	0001			E				001	20220403	SAPUSER1
100	0000102996	2000	0000140000	ZB03	0001			E				001	20191201	SAPUSER4
100	0000102999	1000	0000140000	ZB04	0001			E				001	20211218	SAPUSER1
