MANDT	LIFNR	LAND1	NAME1	NAME2	NAME3	NAME4	SORTL	ORT01	PSTLZ	REGIO	STRAS	PFACH	PSTL2	ADRNR	KTOKK	XCPDK	LOEVM	SPERR	LNRZA	KONZS	SPRAS	ERDAT	ERNAM	TELF1	STCD1	STCD2	STCEG
100	0000201240	NL	Westfeld Umformtechnik N.V.				WESTFELD	Utrecht	3511 LX		Sonnenstraße 199			0500000916	KRED						E	20200224	SAPUSER2	0586 8561624			NL704883976B98
100	0000201241	DE	Erlenau Klimatechnik GmbH				ERLENAU	Pinneberg	25421	SH	Birkengasse 122b			0500000917	KRED						D	20231203	SAPUSER5	0315 2231825	828/560/41332		DE469324311
100	0000201242	CH	Westried Werkzeugbau AG				WESTRIED	Winterthur	8400		Tannendamm 48a			0500000918	KRED						D	20210317	SAPUSER1	0540 7830058			CHE890614543MWST
100	0000201243	DE	Lärchenbach Chemie GmbH				LÄRCHENBAC	Quedlinburg	06484	ST	Lindenweg 1			0500000919	KRED						D	20231223	SAPUSER3	0731 2937112	979/746/97899		DE325354394
100	0000201244	NL	Berghof Bedachungen B.V.				BERGHOF	Amsterdam	1012 AB		Brunnenweg 63			0500000920	KRED						E	20191216	SAPUSER1	0930 6947309			NL256109592B84
100	0000201246	DE	Birkental Behälterbau e.K.				BIRKENTAL	Neubrandenburg	17033	MV	Industriedamm 175a	58508	17033	0500000921	LIEF	X					D	20190422	SAPUSER1	0487 4180743	191/184/71039		DE940897470
100	0000201247	CH	Rotbrück Schweißtechnik AG				ROTBRÜCK	Luzern	6003		Brunnendamm 122			0500000922	KRED						D	20190724	SAPUSER1	0825 7635035			CHE716764006MWST
100	0000201248	DE	Bergtal Messtechnik KG				BERGTAL	Osnabrück	49074	NI	Marktstraße 3			0500000923	KRED						D	20240831	SAPUSER4	0709 8995206	441/810/73591		DE369111458
100	0000201249	DE	Kastaniental Bauelemente GmbH				KASTANIENT	Leer	26789	NI	Rosenweg 14			0500000924	KRED						D	20190728	SAPUSER1	0903 8785823	240/998/25367		DE935343567
100	0000201251	DE	Grünstein Speditionen e.K.				GRÜNSTEIN	Mönchengladbach	41061	NW	Nelkenallee 180			0500000925	KRED						D	20190107	SAPUSER3	0815 2911771	562/167/45085		DE706669216
100	0000201252	DE	Eichgrund Oberflächentechnik GmbH & Co. KG				EICHGRUND	Hannover	30159	NI	Domplatz 69			0500000926	KRED						D	20210513	SAPUSER3	0581 6427517	345/630/22395		DE440604755
100	0000201254	DE	Erlenhof Papier GmbH				ERLENHOF	Göppingen	73033	BW	Haselweg 190a			0500000927	KRED						D	20220118	SAPUSER2	0641 1326024	781/844/81016		DE813820785
100	0000201255	DE	Rotberg Logistik KG				ROTBERG	Kerpen	50171	NW	Nussbaumstraße 84a			0500000928	KRED						D	20231118	SAPUSER1	0496 1051223	414/893/44040		DE146436384
100	0000201256	DE	Harthaus Maschinenbau GmbH & Co. KG				HARTHAUS	Güstrow	18273	MV	Erlendamm 178b			0500000929	KRED						D	20200116	SAPUSER1	0624 4583056	739/437/67681		DE423749864
100	0000201257	DE	Espenfeld Apparatebau AG				ESPENFELD	Hof	95028	BY	Tannenplatz 88			0500000930	KRED						D	20211031	SAPUSER5	0897 8744955	712/508/74458		DE815910503
100	0000201259	DE	Weidenberg Umformtechnik e.K.				WEIDENBERG	Hanau	63450	HE	Hafenallee 54			0500000931	KRED						D	20190906	SAPUSER4	0664 3698962	984/634/62516		DE786147026
100	0000201260	DE	Steindorf Dichtungstechnik GmbH & Co. KG				STEINDORF	Augsburg	86150	BY	Schulstraße 163			0500000932	KRED						D	20240627	SAPUSER1	0792 2270040	528/597/60632		DE791927165
100	0000201261	DE	Bernmark Aufzugstechnik KG				BERNMARK	Herne	44623	NW	Nussbaumweg 186			0500000933	KRED						D	20200912	SAPUSER5	0258 4645940	223/849/12607		DE597991254
100	0000201263	DE	Steinstein Werkzeugbau GmbH				STEINSTEIN	Lingen	49808	NI	Bahnhofgasse 96			0500000934	KRED						D	20191120	SAPUSER1	0335 9689414	289/797/61587		DE174469661
100	0000201264	DE	Reinberg Textilien AG				REINBERG	Stade	21682	NI	Heidedamm 123			0500000935	KRED						D	20231106	SAPUSER1	0803 597301	863/835/51500		DE212665676
100	0000201265	DE	Südried Apparatebau AG				SÜDRIED	Torgau	04860	SN	Hafenplatz 128			0500000936	KRED						D	20220117	SAPUSER1	0822 7387100	737/506/12743		DE967673174
100	0000201266	CH	Rotburg Antriebstechnik GmbH				ROTBURG	Bern	3011		Lerchenstraße 165a			0500000937	KRED						D	20231106	SAPUSER2	0661 9798444			CHE394797970MWST
100	0000201267	FR	Hochtal Druckguss S.A.R.L.				HOCHTAL	Lyon	69001		Nelkenallee 73			0500000938	KRED						F	20220608	SAPUSER1	0361 3624131			FR41963327663
100	0000201269	NL	Ahornmark Handel B.V.				AHORNMARK	Groningen	9711 LM		Eichenplatz 62			0500000939	KRED						E	20230527	SAPUSER3	0691 1315075			NL082684176B79
100	0000201270	AT	Hochried Apparatebau GmbH				HOCHRIED	Klagenfurt	9020		Pappelstraße 162			0500000940	KRED						D	20200131	SAPUSER4	0979 7932419			ATU78138309
100	0000201271	DE	Langmark Kunststofftechnik GmbH				LANGMARK	Rendsburg	24768	SH	Ulmengasse 177			0500000941	LIEF	X					D	20210821	SAPUSER1	0610 7923038	471/304/69680		DE767375524
100	0000201272	DE	Buchenweg Systemtechnik KGaA				BUCHENWEG	Coburg	96450	BY	Schulallee 122			0500000942	KRED						D	20200913	SAPUSER5	0573 7081586	607/708/51083		DE662423356
100	0000201274	DE	Ostfels Anlagenbau GmbH & Co. KG				OSTFELS	Tübingen	72070	BW	Postdamm 33a			0500000943	KRED						D	20221212	SAPUSER3	0285 4725753	536/988/71549		DE970577883
100	0000201275	DE	Mühlfeld Verpackungen KG				MÜHLFELD	Schwäbisch Gmünd	73525	BW	Domweg 129			0500000944	KRED						D	20230304	SAPUSER5	0533 5963724	295/678/80797		DE659308509
100	0000201276	DE	Altgrund Kunststofftechnik GmbH				ALTGRUND	Aschaffenburg	63739	BY	Ulmengasse 104a			0500000945	KRED						D	20200127	SAPUSER4	0442 6712107	901/460/30564		DE842346581
100	0000201278	FR	Harthaus Fahrzeugteile S.A.R.L.				HARTHAUS	Marseille	13001		Fasanenweg 187b			0500000946	KRED						F	20220713	SAPUSER5	0212 9850922			FR56510238305
100	0000201280	DE	Eichstein Logistik OHG				EICHSTEIN	Rosenheim	83022	BY	Fasanengasse 128a			0500000947	KRED						D	20231231	SAPUSER3	0990 4352455	925/689/15490		DE690019000
100	0000201281	DE	Holunderstein Oberflächentechnik e.K.				HOLUNDERST	Hamm	59065	NW	Pappelplatz 133			0500000948	KRED						D	20230821	SAPUSER3	0216 7916205	621/791/78905		DE182509560
100	0000201282	DE	Feldsee Formenbau GmbH & Co. KG				FELDSEE	Freiburg	79098	BW	Burgring 76			0500000949	KRED						D	20200410	SAPUSER4	0436 983625	348/778/41241		DE718811793
100	0000201283	DE	Hochwald Druckguss GmbH				HOCHWALD	Amberg	92224	BY	Raiffeisenallee 136			0500000950	KRED						D	20211102	SAPUSER4	0872 5236589	769/839/41602		DE912343092
100	0000201284	DE	Langfeld Bedachungen UG (haftungsbeschränkt)				LANGFELD	Düsseldorf	40213	NW	Brunnenstraße 29			0500000951	KRED						D	20230728	SAPUSER1	0900 8300986	499/540/52813		DE926047368
100	0000201285	DE	Kastanienfeld Oberflächentechnik UG (haftungsbeschränkt)				KASTANIENF	Bottrop	46236	NW	Bahnhofgasse 126a			0500000952	KRED						D	20220221	SAPUSER1	0834 9666796	129/549/30775		DE704944781
100	0000201287	DE	Lärchenheim Sanitärtechnik e.K.				LÄRCHENHEI	Oberhausen	46045	NW	Sonnengasse 99	19329	46045	0500000953	KRED						D	20200914	SAPUSER5	0630 4616592	251/926/96289		DE917316702
100	0000201288	DE	Feldwald Logistik GmbH				FELDWALD	Aachen	52062	NW	Burgdamm 180			0500000954	KRED						D	20210501	SAPUSER3	0453 4157966	545/256/98127		DE381050885
100	0000201289	DE	Nordhaus Pumpen UG (haftungsbeschränkt)				NORDHAUS	Stade	21682	NI	Eichengasse 187			0500000955	KRED						D	20190427	SAPUSER5	0376 5107170	975/982/84847		DE892131367
100	0000201290	DE	Kiefernbrück Recycling GmbH & Co. KG				KIEFERNBRÜ	Pirna	01796	SN	Ahornweg 115b			0500000956	KRED						D	20201215	SAPUSER3	0989 9638069	657/235/29157		DE776845428
100	0000201291	DE	Erlenberg Klimatechnik GmbH & Co. KG				ERLENBERG	Ulm	89073	BW	Erlengasse 104			0500000957	KRED						D	20201021	SAPUSER2	0727 8884279	421/100/17396		DE632030290
100	0000201292	DE	Rheinmark Armaturen OHG				RHEINMARK	Gotha	99867	TH	Postallee 109			0500000958	KRED						D	20220629	SAPUSER4	0779 6631411	510/370/95742		DE358226639
100	0000201293	DE	Nordhof Präzisionsteile GmbH				NORDHOF	Chemnitz	09111	SN	Marktring 189b			0500000959	KRED						D	20240325	SAPUSER2	0338 1039265	504/917/91752		DE383535195
100	0000201294	DE	Feldbach Lagertechnik KG				FELDBACH	Bremen	28195	HB	Ahorngasse 117			0500000960	KRED						D	20210910	SAPUSER3	0518 2795694	163/939/58619		DE331689631
100	0000201295	DE	Rheinheim Dichtungstechnik GmbH				RHEINHEIM	Neubrandenburg	17033	MV	Rosenallee 7b			0500000961	KRED						D	20210502	SAPUSER4	0824 8442792	783/287/12347		DE716939514
100	0000201296	IT	Ostheim Armaturen S.p.A.				OSTHEIM	Padova	35121		Marktweg 192			0500000962	KRED						I	20210511	SAPUSER3	0791 3808787			IT73521058038
100	0000201297	AT	Brandmark Werkzeugbau AG				BRANDMARK	Salzburg	5020		Eichenring 10			0500000963	KRED						D	20240319	SAPUSER1	0601 258971			ATU89720879
100	0000201298	AT	Feldwald Lagertechnik KG				FELDWALD	Villach	9500		Erlenallee 37a			0500000964	KRED						D	20230706	SAPUSER2	0621 2564181			ATU02968299
100	0000201299	DE	Lindenfels Stahlbau GmbH				LINDENFELS	Saarbrücken	66111	SL	Domgasse 60			0500000965	KRED						D	20230701	SAPUSER5	0532 8397653	257/559/55995		DE328135621
100	0000201300	DE	Kastanienbrück Armaturen GmbH				KASTANIENB	Oberhausen	46045	NW	Eichenplatz 147			0500000966	KRED						D	20231113	SAPUSER5	0667 6495246	944/779/11261		DE868770182
100	0000201302	DE	Feldgrund Sanitärtechnik KGaA				FELDGRUND	Langenfeld	40764	NW	Ahorndamm 182			0500000967	KRED						D	20240506	SAPUSER1	0720 6395611	414/434/14974		DE866199301
100	0000201303	DE	Alttal Metallbau GmbH				ALTTAL	Göppingen	73033	BW	Hafengasse 129a			0500000968	KRED						D	20201220	SAPUSER4	0594 7427302	175/435/89118		DE544578179
100	0000201304	DE	Steinfeld Hydraulik KG				STEINFELD	Siegen	57072	NW	Poststraße 143b			0500000969	KRED						D	20191023	SAPUSER4	0261 139592	274/488/20902		DE356410836
100	0000201305	DE	Fichtenheim Apparatebau GmbH				FICHTENHEI	Iserlohn	58636	NW	Birkengasse 8			0500000970	LIEF	X					D	20210831	SAPUSER2	0853 9234154	556/473/76991		DE602030295
100	0000201307	AT	Brandheim Fahrzeugteile KG				BRANDHEIM	Villach	9500		Industriedamm 57			0500000971	KRED						D	20240630	SAPUSER2	0999 4904505			ATU35559558
100	0000201308	FR	Rotfurt Antriebstechnik S.A.S.				ROTFURT	Rennes	35000		Schulweg 104	64718	35000	0500000972	KRED						F	20190213	SAPUSER2	0390 6571063			FR22584174271
100	0000201309	NL	Mühltal Metallbau N.V.				MÜHLTAL	Eindhoven	5611 AZ		Sonnenplatz 30b			0500000973	KRED						E	20190912	SAPUSER5	0232 7604418			NL757118944B77
100	0000201312	DE	Feldstein Werkzeugbau KG				FELDSTEIN	Heilbronn	74072	BW	Heidedamm 102			0500000974	KRED						D	20220307	SAPUSER2	0960 6794958	582/275/40403		DE774514491
100	0000201314	DE	Neuberg Präzisionsteile GmbH				NEUBERG	Esslingen am Neckar	73728	BW	Hafenring 23			0500000975	KRED						D	20201016	SAPUSER4	0500 8675657	533/459/41246		DE641118327
100	0000201315	DE	Hochmark Klimatechnik GmbH				HOCHMARK	Konstanz	78462	BW	Domweg 173			0500000976	KRED						D	20191007	SAPUSER4	0644 4068738	855/188/71908		DE983514725
100	0000201316	DE	Talfels Pumpen GmbH & Co. KG				TALFELS	Hattingen	45525	NW	Gartenplatz 55			0500000977	KRED						D	20220414	SAPUSER3	0727 1009354	461/476/81237		DE862648477
100	0000201317	DE	Rotsee Getränke GmbH				ROTSEE	Chemnitz	09111	SN	Domgasse 72a			0500000978	KRED						D	20190906	SAPUSER1	0787 1680840	255/119/44162		DE489110361
100	0000201319	DE	Mühlmark Aufzugstechnik GmbH & Co. KG				MÜHLMARK	Gladbeck	45964	NW	Zeppelingasse 72			0500000979	KRED						D	20201209	SAPUSER2	0583 4289264	574/463/27152		DE843717079
100	0000201320	NL	Mühlberg Möbelwerke N.V.				MÜHLBERG	Utrecht	3511 LX		Amselstraße 7			0500000980	KRED						E	20221118	SAPUSER2	0301 6625559			NL870670034B48
100	0000201321	DE	Holunderdorf Speditionen GmbH				HOLUNDERDO	Trier	54290	RP	Erlenallee 159			0500000981	KRED						D	20201023	SAPUSER3	0657 9777092	486/619/15534		DE513804913
100	0000201324	DE	Waldmark Fördertechnik KG				WALDMARK	Rheine	48431	NW	Domallee 148			0500000982	KRED						D	20240429	SAPUSER2	0218 9146144	892/637/12456		DE199503152
100	0000201325	DE	Haselfels Schleiftechnik e.K.				HASELFELS	Brandenburg an der Havel	14770	BB	Wiesengasse 145b			0500000983	KRED						D	20201218	SAPUSER2	0596 3733141	627/919/33169		DE418831689
100	0000201326	DE	Kastaniendorf Speditionen AG				KASTANIEND	Münster	48143	NW	Lerchendamm 183			0500000984	KRED						D	20201212	SAPUSER5	0500 390151	641/778/80797		DE664362334
100	0000201327	IT	Kiefernberg Pumpen S.r.l.				KIEFERNBER	Padova	35121		Gartenallee 134			0500000985	LIEF	X					I	20230406	SAPUSER1	0246 3991819			IT71140440335
100	0000201328	DE	Westried Fahrzeugteile GmbH				WESTRIED	Bottrop	46236	NW	Birkendamm 64b			0500000986	KRED						D	20200125	SAPUSER3	0793 9820549	983/945/75624		DE969650450
100	0000201329	DE	Weidenstein Fördertechnik OHG				WEIDENSTEI	Döbeln	04720	SN	Nussbaumallee 187			0500000987	LIEF	X					D	20211221	SAPUSER5	0691 6697032	374/325/32405		DE937056843
100	0000201330	DE	Espenburg Maschinenbau GmbH & Co. KG				ESPENBURG	Güstrow	18273	MV	Lindenstraße 24			0500000988	KRED						D	20201013	SAPUSER2	0317 1868894	122/372/64352		DE831504744
100	0000201331	CH	Buchendorf Klimatechnik AG				BUCHENDORF	Lausanne	1003		Domallee 197			0500000989	KRED						D	20201104	SAPUSER4	0772 6442614			CHE975939828MWST
100	0000201332	FR	Birkental Schweißtechnik S.A.				BIRKENTAL	Strasbourg	67000		Gartenplatz 189a			0500000990	KRED						F	20220519	SAPUSER5	0457 1399815			FR22041258925
100	0000201333	DE	Espental Chemie AG				ESPENTAL	Goslar	38640	NI	Sonnenring 101			0500000991	KRED						D	20210815	SAPUSER5	0884 6007228	385/524/48776		DE537305746
100	0000201334	CH	Taltal Logistik GmbH				TALTAL	Genf	1201		Erlengasse 143			0500000992	KRED						D	20190615	SAPUSER5	0718 5080466			CHE404811957MWST
100	0000201335	US	Südfels Pumpen Corp.				SÜDFELS	Atlanta	30303	GA	Marktstraße 71b			0500000993	KRED						E	20230811	SAPUSER2	0637 9013004			
100	0000201336	FR	Waldsee Zerspanung S.A.				WALDSEE	Toulouse	31000		Domweg 111			0500000994	KRED						F	20231009	SAPUSER1	0455 6128073			FR38294337391
100	0000201337	FR	Eichbach Antriebstechnik S.A.R.L.				EICHBACH	Lyon	69001		Amselgasse 68			0500000995	KRED						F	20230304	SAPUSER2	0261 5941938			FR60007322065
100	0000201338	DE	Mühlstein Aufzugstechnik GmbH				MÜHLSTEIN	Ahlen	59227	NW	Eichenallee 193b			0500000996	KRED						D	20191001	SAPUSER1	0342 8827819	752/755/28717		DE224363624
100	0000201340	DE	Lärchenmark Messtechnik GmbH				LÄRCHENMAR	Hannover	30159	NI	Hafenring 11			0500000997	KRED						D	20220605	SAPUSER4	0865 8675900	244/921/73787		DE521160053
100	0000201341	DE	Hochbrück Behälterbau GmbH				HOCHBRÜCK	Darmstadt	64283	HE	Sonnenweg 125			0500000998	KRED						D	20201222	SAPUSER5	0896 9764988	764/437/70202		DE112201235
100	0000201343	DE	Sandsee Schweißtechnik GmbH				SANDSEE	Güstrow	18273	MV	Felddamm 180			0500000999	KRED						D	20200611	SAPUSER3	0677 4579523	682/675/98032		DE881695427
100	0000201344	DE	Nordhaus Elektrotechnik GmbH & Co. KG				NORDHAUS	Flensburg	24937	SH	Schulring 62			0500001000	KRED						D	20200901	SAPUSER1	0531 1067367	292/513/85826		DE872875429
100	0000201345	DE	Hartsee Anlagenbau GmbH				HARTSEE	Pforzheim	75175	BW	Lerchenstraße 21b			0500001001	KRED						D	20190827	SAPUSER4	0728 8965774	792/656/31401		DE194054405
100	0000201346	DE	Rheinwald Hydraulik GmbH				RHEINWALD	Rendsburg	24768	SH	Sonnenweg 20			0500001002	KRED						D	20210829	SAPUSER2	0875 1067602	766/791/44671		DE455749118
100	0000201347	DE	Erlenstein Lagertechnik AG				ERLENSTEIN	Ulm	89073	BW	Eichendamm 179b			0500001003	KRED						D	20210404	SAPUSER4	0204 6050855	266/345/23409		DE973577451
100	0000201348	PL	Birkenhof Oberflächentechnik S.A.				BIRKENHOF	Szczecin	70-001		Eichendamm 45			0500001004	KRED						E	20211107	SAPUSER4	0605 3760076			PL3066430653
100	0000201350	DE	Espenwald Systemtechnik GmbH				ESPENWALD	Bernburg	06406	ST	Pappelring 120a			0500001005	KRED						D	20230425	SAPUSER2	0967 9122609	339/418/38038		DE393639590
100	0000201351	DE	Süddorf Bauelemente GmbH				SÜDDORF	Mainz	55116	RP	Nussbaumgasse 193			0500001006	KRED						D	20221228	SAPUSER5	0715 7471538	847/244/78439		DE114079577
100	0000201352	DE	Hartfels Fahrzeugteile GmbH				HARTFELS	Goslar	38640	NI	Tannendamm 192a			0500001007	KRED						D	20240805	SAPUSER1	0774 6221009	210/230/68024		DE573061402
100	0000201353	DE	Falkenberg Logistik GmbH				FALKENBERG	Neubrandenburg	17033	MV	Schulstraße 105			0500001008	KRED						D	20220705	SAPUSER2	0698 9560558	599/188/81508		DE625416400
100	0000201355	FR	Hochmark Papier S.A.				HOCHMARK	Lille	59000		Lerchengasse 191			0500001009	KRED						F	20220417	SAPUSER4	0591 4624792			FR50649645672
100	0000201357	DE	Weidenfurt Aufzugstechnik GmbH				WEIDENFURT	Karlsruhe	76133	BW	Lindenallee 46b			0500001010	KRED						D	20221212	SAPUSER2	0433 9329244	464/936/83426		DE574942831
100	0000201359	DE	Steinhof Haustechnik OHG				STEINHOF	Bautzen	02625	SN	Schulallee 62			0500001011	KRED						D	20191227	SAPUSER2	0691 3716039	733/102/65592		DE714007653
100	0000201360	DE	Brandgrund Pumpen GmbH & Co. KG				BRANDGRUND	Offenbach am Main	63065	HE	Marktallee 99b			0500001012	KRED						D	20210831	SAPUSER4	0264 3992777	918/644/86987		DE644400631
100	0000201362	DE	Nordfels Behälterbau e.K.				NORDFELS	Marburg	35037	HE	Birkenring 184a			0500001013	KRED						D	20210222	SAPUSER4	0390 5433843	126/232/42592		DE219033382
100	0000201363	DE	Zederwald Formenbau GmbH & Co. KG				ZEDERWALD	Offenbach am Main	63065	HE	Rosendamm 58			0500001014	KRED						D	20200801	SAPUSER2	0261 5628802	207/998/77678		DE873314168
100	0000201364	DE	Zedergrund Antriebstechnik GmbH				ZEDERGRUND	Schwabach	91126	BY	Brunnenallee 112a			0500001015	KRED						D	20221222	SAPUSER4	0493 6416556	323/675/96198		DE843451084
100	0000201365	DE	Ostgrund Anlagenbau GmbH				OSTGRUND	Villingen-Schwenningen	78050	BW	Haselweg 179a			0500001016	KRED						D	20230524	SAPUSER4	0560 8425108	418/936/82468		DE802118686
100	0000201367	DE	Holundermark Haustechnik OHG				HOLUNDERMA	Villingen-Schwenningen	78050	BW	Sonnenring 158b	47168	78050	0500001017	KRED						D	20220130	SAPUSER4	0860 7668869	135/314/52534		DE870179155
100	0000201368	US	Westberg Hydraulik LLC				WESTBERG	Detroit	48226	MI	Ulmengasse 28			0500001018	KRED						E	20230226	SAPUSER3	0419 715740			
100	0000201369	DE	Buchenfeld Werkzeugbau AG				BUCHENFELD	Greifswald	17489	MV	Pappelplatz 24			0500001019	KRED						D	20230319	SAPUSER5	0676 6180677	932/200/44002		DE926949899
100	0000201370	DE	Ahornbach Systemtechnik KG				AHORNBACH	Hildesheim	31134	NI	Raiffeisenallee 107			0500001020	KRED						D	20220110	SAPUSER5	0840 5420971	735/940/93824		DE170438894
100	0000201371	DE	Fichtenau Hydraulik GmbH				FICHTENAU	Eisenach	99817	TH	Brunnendamm 169b			0500001021	KRED						D	20240804	SAPUSER5	0693 564072	768/251/66986		DE151500601
100	0000201373	DE	Altsee Druckguss GmbH				ALTSEE	Herford	32052	NW	Tannenring 74			0500001022	KRED						D	20230912	SAPUSER3	0967 1230779	637/394/45388		DE730507611
100	0000201374	AT	Ulmendorf Logistik KG				ULMENDORF	Dornbirn	6850		Industriegasse 198b			0500001023	KRED						D	20191229	SAPUSER3	0692 4600064			ATU18925364
100	0000201375	DE	Lärchenweg Fahrzeugteile GmbH				LÄRCHENWEG	Recklinghausen	45657	NW	Sonnenplatz 162a			0500001024	KRED						D	20200327	SAPUSER5	0710 8121795	109/408/62738		DE879970986
100	0000201376	DE	Ahorngrund Druckguss GmbH & Co. KG				AHORNGRUND	Paderborn	33098	NW	Bahnhofgasse 47			0500001025	KRED						D	20190517	SAPUSER4	0809 6750641	536/357/73412		DE575816798
100	0000201379	DE	Bernried Fahrzeugteile AG				BERNRIED	Stuttgart	70173	BW	Kirschstraße 83			0500001026	KRED						D	20190331	SAPUSER4	0249 6995074	798/464/68471		DE549166500
100	0000201381	DE	Rheindorf Systemtechnik eG				RHEINDORF	Delmenhorst	27749	NI	Gartenring 41			0500001027	KRED						D	20210914	SAPUSER5	0723 4522206	278/986/70111		DE890231723
100	0000201382	DE	Altgrund Hydraulik GmbH & Co. KG				ALTGRUND	Worms	67547	RP	Nussbaumweg 65			0500001028	KRED						D	20230911	SAPUSER1	0715 3701471	591/336/78743		DE681576979
100	0000201383	DE	Westdorf Apparatebau GmbH				WESTDORF	Bergheim	50126	NW	Industriedamm 138			0500001029	KRED						D	20200519	SAPUSER3	0300 8116141	509/435/13281		DE666489529
100	0000201385	DE	Rheinstein Industrieservice GmbH				RHEINSTEIN	Elmshorn	25335	SH	Pappelallee 141			0500001030	KRED						D	20210203	SAPUSER3	0766 8024344	363/494/22049		DE158788623
100	0000201386	DE	Kleinbrück Maschinenbau GmbH				KLEINBRÜCK	Langenfeld	40764	NW	Fasanenring 131	80645	40764	0500001031	KRED						D	20190918	SAPUSER2	0994 7593147	811/336/39676		DE199420494
100	0000201388	NL	Rheindorf Möbelwerke N.V.				RHEINDORF	Tilburg	5038 EA		Mühlenstraße 104a			0500001032	KRED						E	20220723	SAPUSER2	0251 9131485			NL503834219B27
100	0000201389	DE	Dornbrück Bauelemente GmbH				DORNBRÜCK	Freiberg	09599	SN	Feldring 98			0500001033	KRED						D	20200810	SAPUSER5	0436 2390082	726/505/57328		DE870303219
100	0000201390	DE	Kleinbrück Speditionen GmbH				KLEINBRÜCK	Aachen	52062	NW	Burgdamm 188a			0500001034	KRED						D	20221203	SAPUSER1	0548 1839086	793/191/59772		DE219826571
100	0000201392	DE	Berntal Elektrotechnik KG				BERNTAL	Bremen	28195	HB	Industriedamm 170b			0500001035	KRED						D	20190128	SAPUSER1	0487 5234788	644/918/93147		DE405793276
100	0000201393	DE	Dorngrund Recycling AG				DORNGRUND	Osnabrück	49074	NI	Nussbaumdamm 50			0500001036	LIEF	X					D	20211113	SAPUSER2	0637 9084120	379/232/12246		DE881800913
